12-01-2023 12:01:17 INFO     [main.py:13] Admin logged in
27-38-2023 10:38:01 INFO     [PlayerDAO.py:30] Three tables are created
27-38-2023 10:38:01 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-38-2023 10:38:01 DEBUG    [player.py:22] Player admin created
27-38-2023 10:38:01 INFO     [admin.py:22] Admin logged in
27-38-2023 10:38:04 INFO     [words.py:35] Word Section accessed
27-38-2023 10:38:04 DEBUG    [words.py:49] No of words available:1486
27-40-2023 10:40:44 INFO     [PlayerDAO.py:30] Three tables are created
27-40-2023 10:40:44 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-40-2023 10:40:44 DEBUG    [player.py:22] Player admin created
27-40-2023 10:40:44 INFO     [admin.py:22] Admin logged in
27-40-2023 10:40:45 INFO     [words.py:35] Word Section accessed
27-40-2023 10:40:45 DEBUG    [words.py:49] No of words available:1486
27-51-2023 10:51:38 INFO     [PlayerDAO.py:30] Three tables are created
27-51-2023 10:51:38 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-51-2023 10:51:38 DEBUG    [player.py:22] Player admin created
27-51-2023 10:51:38 INFO     [admin.py:22] Admin logged in
27-51-2023 10:51:40 INFO     [words.py:35] Word Section accessed
27-51-2023 10:51:40 DEBUG    [words.py:49] No of words available:1486
27-58-2023 10:58:06 INFO     [PlayerDAO.py:30] Three tables are created
27-58-2023 10:58:06 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-58-2023 10:58:06 DEBUG    [player.py:22] Player admin created
27-58-2023 10:58:06 INFO     [admin.py:22] Admin logged in
27-58-2023 10:58:08 INFO     [words.py:35] Word Section accessed
27-58-2023 10:58:08 DEBUG    [words.py:49] No of words available:1487
27-39-2023 11:39:38 INFO     [PlayerDAO.py:30] Three tables are created
27-39-2023 11:39:38 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-39-2023 11:39:38 DEBUG    [player.py:22] Player admin created
27-39-2023 11:39:38 INFO     [admin.py:22] Admin logged in
27-39-2023 11:39:50 INFO     [words.py:35] Word Section accessed
27-39-2023 11:39:50 DEBUG    [words.py:49] No of words available:1488
27-40-2023 11:40:29 INFO     [PlayerDAO.py:30] Three tables are created
27-40-2023 11:40:29 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-40-2023 11:40:29 DEBUG    [player.py:22] Player admin created
27-40-2023 11:40:29 INFO     [admin.py:22] Admin logged in
27-40-2023 11:40:35 INFO     [words.py:35] Word Section accessed
27-40-2023 11:40:35 DEBUG    [words.py:49] No of words available:1488
27-17-2023 12:17:34 INFO     [PlayerDAO.py:30] Three tables are created
27-17-2023 12:17:34 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-17-2023 12:17:34 DEBUG    [player.py:22] Player admin created
27-17-2023 12:17:34 INFO     [admin.py:22] Admin logged in
27-17-2023 12:17:36 INFO     [words.py:36] Word Section accessed
27-17-2023 12:17:36 DEBUG    [words.py:50] No of words available:1488
27-19-2023 12:19:24 INFO     [PlayerDAO.py:30] Three tables are created
27-19-2023 12:19:24 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-19-2023 12:19:24 DEBUG    [player.py:22] Player admin created
27-19-2023 12:19:24 INFO     [admin.py:22] Admin logged in
27-19-2023 12:19:28 INFO     [words.py:36] Word Section accessed
27-19-2023 12:19:28 DEBUG    [words.py:50] No of words available:1488
27-21-2023 12:21:42 INFO     [PlayerDAO.py:30] Three tables are created
27-21-2023 12:21:42 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-21-2023 12:21:42 DEBUG    [player.py:22] Player admin created
27-21-2023 12:21:42 INFO     [admin.py:22] Admin logged in
27-21-2023 12:21:44 INFO     [words.py:36] Word Section accessed
27-21-2023 12:21:44 DEBUG    [words.py:50] No of words available:1488
27-59-2023 12:59:22 INFO     [PlayerDAO.py:30] Three tables are created
27-59-2023 12:59:22 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-59-2023 12:59:22 DEBUG    [player.py:22] Player admin created
27-59-2023 12:59:22 INFO     [admin.py:22] Admin logged in
27-59-2023 12:59:24 INFO     [words.py:36] Word Section accessed
27-59-2023 12:59:24 DEBUG    [words.py:50] No of words available:1488
27-03-2023 13:03:38 INFO     [PlayerDAO.py:30] Three tables are created
27-03-2023 13:03:38 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-03-2023 13:03:38 DEBUG    [player.py:22] Player admin created
27-03-2023 13:03:38 INFO     [admin.py:22] Admin logged in
27-03-2023 13:03:42 INFO     [words.py:36] Word Section accessed
27-05-2023 13:05:44 INFO     [PlayerDAO.py:30] Three tables are created
27-05-2023 13:05:44 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-05-2023 13:05:44 DEBUG    [player.py:22] Player admin created
27-05-2023 13:05:44 INFO     [admin.py:22] Admin logged in
27-05-2023 13:05:46 INFO     [words.py:36] Word Section accessed
27-09-2023 13:09:36 INFO     [PlayerDAO.py:30] Three tables are created
27-09-2023 13:09:36 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-09-2023 13:09:36 DEBUG    [player.py:22] Player admin created
27-09-2023 13:09:36 INFO     [admin.py:22] Admin logged in
27-09-2023 13:09:39 INFO     [words.py:36] Word Section accessed
27-10-2023 13:10:07 INFO     [PlayerDAO.py:30] Three tables are created
27-10-2023 13:10:07 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-10-2023 13:10:07 DEBUG    [player.py:22] Player admin created
27-10-2023 13:10:07 INFO     [admin.py:22] Admin logged in
27-10-2023 13:10:23 INFO     [PlayerDAO.py:30] Three tables are created
27-10-2023 13:10:23 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-10-2023 13:10:23 DEBUG    [player.py:22] Player admin created
27-10-2023 13:10:23 INFO     [admin.py:22] Admin logged in
27-10-2023 13:10:24 INFO     [words.py:36] Word Section accessed
27-10-2023 13:10:24 DEBUG    [words.py:50] No of words available:1487
27-10-2023 13:10:47 INFO     [PlayerDAO.py:30] Three tables are created
27-10-2023 13:10:47 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-10-2023 13:10:47 DEBUG    [player.py:22] Player admin created
27-10-2023 13:10:47 INFO     [admin.py:22] Admin logged in
27-10-2023 13:10:50 INFO     [words.py:36] Word Section accessed
27-10-2023 13:10:50 DEBUG    [words.py:50] No of words available:1487
27-20-2023 13:20:57 INFO     [PlayerDAO.py:30] Three tables are created
27-20-2023 13:20:57 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-20-2023 13:20:57 DEBUG    [player.py:22] Player admin created
27-20-2023 13:20:57 INFO     [admin.py:22] Admin logged in
27-20-2023 13:20:59 INFO     [words.py:36] Word Section accessed
27-21-2023 13:21:54 INFO     [PlayerDAO.py:30] Three tables are created
27-21-2023 13:21:54 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-21-2023 13:21:54 DEBUG    [player.py:22] Player admin created
27-21-2023 13:21:54 INFO     [admin.py:22] Admin logged in
27-21-2023 13:21:55 INFO     [words.py:36] Word Section accessed
27-21-2023 13:21:55 DEBUG    [words.py:50] No of words available:1486
27-22-2023 13:22:28 INFO     [PlayerDAO.py:30] Three tables are created
27-22-2023 13:22:28 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-22-2023 13:22:28 DEBUG    [player.py:22] Player admin created
27-22-2023 13:22:28 INFO     [admin.py:22] Admin logged in
27-22-2023 13:22:29 INFO     [words.py:36] Word Section accessed
27-22-2023 13:22:29 DEBUG    [words.py:50] No of words available:1486
27-23-2023 13:23:21 INFO     [PlayerDAO.py:30] Three tables are created
27-23-2023 13:23:21 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-23-2023 13:23:21 DEBUG    [player.py:22] Player admin created
27-23-2023 13:23:21 INFO     [admin.py:22] Admin logged in
27-23-2023 13:23:24 INFO     [words.py:36] Word Section accessed
27-23-2023 13:23:24 DEBUG    [words.py:50] No of words available:1486
27-26-2023 14:26:16 INFO     [PlayerDAO.py:30] Three tables are created
27-26-2023 14:26:16 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-26-2023 14:26:16 DEBUG    [player.py:22] Player admin created
27-26-2023 14:26:16 INFO     [admin.py:22] Admin logged in
27-26-2023 14:26:18 INFO     [words.py:44] Word Section accessed
27-26-2023 14:26:18 DEBUG    [words.py:58] No of words available:1486
27-28-2023 14:28:48 INFO     [PlayerDAO.py:30] Three tables are created
27-28-2023 14:28:48 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-28-2023 14:28:48 DEBUG    [player.py:22] Player admin created
27-28-2023 14:28:48 INFO     [admin.py:22] Admin logged in
27-28-2023 14:28:55 INFO     [words.py:45] Word Section accessed
27-28-2023 14:28:55 DEBUG    [words.py:59] No of words available:1486
27-30-2023 14:30:43 INFO     [PlayerDAO.py:30] Three tables are created
27-30-2023 14:30:43 DEBUG    [PlayerDAO.py:60] Invalid username or password2
27-30-2023 14:30:43 ERROR    [Game.py:48] Invalid username or password
27-30-2023 14:30:51 INFO     [PlayerDAO.py:30] Three tables are created
27-30-2023 14:30:51 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-30-2023 14:30:51 DEBUG    [player.py:22] Player admin created
27-30-2023 14:30:51 INFO     [admin.py:22] Admin logged in
27-30-2023 14:30:53 INFO     [words.py:45] Word Section accessed
27-30-2023 14:30:53 DEBUG    [words.py:59] No of words available:1486
27-31-2023 14:31:54 INFO     [PlayerDAO.py:30] Three tables are created
27-31-2023 14:31:54 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-31-2023 14:31:54 DEBUG    [player.py:22] Player admin created
27-31-2023 14:31:54 INFO     [admin.py:22] Admin logged in
27-31-2023 14:31:56 INFO     [words.py:45] Word Section accessed
27-31-2023 14:31:56 DEBUG    [words.py:59] No of words available:1486
27-34-2023 14:34:39 INFO     [PlayerDAO.py:30] Three tables are created
27-34-2023 14:34:39 DEBUG    [Game.py:51] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-34-2023 14:34:39 DEBUG    [player.py:22] Player admin created
27-34-2023 14:34:39 INFO     [admin.py:22] Admin logged in
27-34-2023 14:34:41 INFO     [words.py:45] Word Section accessed
27-34-2023 14:34:41 DEBUG    [words.py:59] No of words available:1486
27-34-2023 14:34:55 DEBUG    [words.py:59] No of words available:1486
27-19-2023 15:19:38 INFO     [PlayerDAO.py:30] Three tables are created
27-19-2023 15:19:38 DEBUG    [Game.py:58] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-19-2023 15:19:38 DEBUG    [player.py:21] Player admin created
27-19-2023 15:19:38 INFO     [admin.py:22] Admin logged in
27-19-2023 15:19:47 INFO     [words.py:45] Word Section accessed
27-19-2023 15:19:47 DEBUG    [words.py:59] No of words available:1486
27-20-2023 15:20:40 INFO     [PlayerDAO.py:30] Three tables are created
27-20-2023 15:20:40 DEBUG    [Game.py:58] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-20-2023 15:20:40 DEBUG    [player.py:21] Player admin created
27-20-2023 15:20:40 INFO     [admin.py:22] Admin logged in
27-20-2023 15:20:46 INFO     [words.py:45] Word Section accessed
27-20-2023 15:20:46 DEBUG    [words.py:59] No of words available:1486
27-21-2023 15:21:05 DEBUG    [hangman.py:125] admin scored 5
27-21-2023 15:21:33 DEBUG    [hangman.py:125] admin scored 3
27-23-2023 15:23:53 INFO     [PlayerDAO.py:30] Three tables are created
27-23-2023 15:23:53 DEBUG    [Game.py:58] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=5, total_games_won=4)
27-23-2023 15:23:53 DEBUG    [player.py:21] Player admin created
27-23-2023 15:23:53 INFO     [admin.py:22] Admin logged in
27-23-2023 15:23:59 INFO     [words.py:45] Word Section accessed
27-23-2023 15:23:59 DEBUG    [words.py:59] No of words available:1486
27-24-2023 15:24:27 DEBUG    [hangman.py:125] admin scored 7
27-24-2023 15:24:38 DEBUG    [hangman.py:125] admin scored 6
27-24-2023 15:24:51 DEBUG    [hangman.py:125] admin scored 7
27-24-2023 15:24:51 INFO     [PlayerDAO.py:30] Three tables are created
27-25-2023 15:25:00 INFO     [PlayerDAO.py:30] Three tables are created
27-40-2023 15:40:24 INFO     [PlayerDAO.py:31] Three tables are created
27-41-2023 15:41:31 INFO     [PlayerDAO.py:31] Three tables are created
27-41-2023 15:41:31 DEBUG    [PlayerDAO.py:48] hashed password a8cb0ee32ac29ec17c40252725d951fd285c19e4e36845db6a1d5ac9d183682a
27-47-2023 15:47:08 INFO     [PlayerDAO.py:33] Three tables are created
27-47-2023 15:47:42 INFO     [PlayerDAO.py:33] Three tables are created
27-47-2023 15:47:52 INFO     [PlayerDAO.py:33] Three tables are created
27-47-2023 15:47:52 DEBUG    [Game.py:58] Player(name='Xdeadpool', role='player', high_score=0.0, highscore_created_on='2023-10-27 15:47:42.074676', total_games_played=0, total_games_won=0)
27-47-2023 15:47:52 DEBUG    [player.py:21] Player Xdeadpool created
27-47-2023 15:47:52 INFO     [Game.py:73] Login with <Player Xdeadpool Scores:[] Wins:0 />
27-48-2023 15:48:35 INFO     [PlayerDAO.py:33] Three tables are created
27-48-2023 15:48:35 ERROR    [PlayerDAO.py:47] Username taken
27-48-2023 15:48:35 ERROR    [Game.py:84] Already exist error
27-54-2023 15:54:32 INFO     [PlayerDAO.py:33] Three tables are created
27-56-2023 15:56:35 INFO     [PlayerDAO.py:33] Three tables are created
27-58-2023 15:58:38 INFO     [PlayerDAO.py:33] Three tables are created
27-58-2023 15:58:38 DEBUG    [Game.py:58] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=8, total_games_won=7)
27-58-2023 15:58:38 DEBUG    [player.py:21] Player admin created
27-58-2023 15:58:38 INFO     [admin.py:22] Admin logged in
27-00-2023 16:00:14 INFO     [PlayerDAO.py:33] Three tables are created
27-00-2023 16:00:14 DEBUG    [Game.py:58] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=8, total_games_won=7)
27-00-2023 16:00:14 DEBUG    [player.py:21] Player admin created
27-00-2023 16:00:14 INFO     [admin.py:22] Admin logged in
27-00-2023 16:00:24 INFO     [words.py:45] Word Section accessed
27-00-2023 16:00:24 DEBUG    [words.py:59] No of words available:1486
27-00-2023 16:00:40 DEBUG    [hangman.py:128] admin scored 0
27-01-2023 16:01:01 DEBUG    [hangman.py:128] admin scored 0
27-01-2023 16:01:12 DEBUG    [hangman.py:128] admin scored 6
27-01-2023 16:01:12 INFO     [PlayerDAO.py:33] Three tables are created
27-01-2023 16:01:36 INFO     [PlayerDAO.py:33] Three tables are created
27-51-2023 16:51:03 INFO     [PlayerDAO.py:33] Three tables are created
27-51-2023 16:51:03 DEBUG    [Game.py:58] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=11, total_games_won=8)
27-51-2023 16:51:03 DEBUG    [player.py:21] Player admin created
27-51-2023 16:51:03 INFO     [admin.py:22] Admin logged in
27-51-2023 16:51:09 INFO     [words.py:45] Word Section accessed
27-51-2023 16:51:09 DEBUG    [words.py:59] No of words available:1486
27-51-2023 16:51:31 DEBUG    [hangman.py:134] admin scored 6
27-51-2023 16:51:57 DEBUG    [hangman.py:134] admin scored 0
27-52-2023 16:52:19 DEBUG    [hangman.py:134] admin scored 5
27-52-2023 16:52:19 INFO     [PlayerDAO.py:33] Three tables are created
27-53-2023 16:53:53 INFO     [PlayerDAO.py:33] Three tables are created
27-53-2023 16:53:53 DEBUG    [Game.py:58] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=14, total_games_won=10)
27-53-2023 16:53:53 DEBUG    [player.py:21] Player admin created
27-53-2023 16:53:53 INFO     [admin.py:22] Admin logged in
27-53-2023 16:53:58 INFO     [words.py:45] Word Section accessed
27-53-2023 16:53:58 DEBUG    [words.py:59] No of words available:1486
27-54-2023 16:54:14 DEBUG    [hangman.py:134] admin scored 7
27-54-2023 16:54:14 INFO     [PlayerDAO.py:33] Three tables are created
27-10-2023 17:10:30 INFO     [PlayerDAO.py:33] Three tables are created
27-10-2023 17:10:30 ERROR    [PlayerDAO.py:47] Username taken
27-10-2023 17:10:30 ERROR    [Game.py:84] Already exist error
27-12-2023 17:12:02 INFO     [PlayerDAO.py:33] Three tables are created
27-12-2023 17:12:02 ERROR    [PlayerDAO.py:47] Username taken
27-12-2023 17:12:02 ERROR    [Game.py:84] Already exist error
27-12-2023 17:12:23 INFO     [PlayerDAO.py:33] Three tables are created
27-12-2023 17:12:23 ERROR    [PlayerDAO.py:47] Username taken
27-12-2023 17:12:23 ERROR    [Game.py:84] Already exist error
27-18-2023 17:18:04 INFO     [PlayerDAO.py:33] Three tables are created
27-18-2023 17:18:04 ERROR    [PlayerDAO.py:47] Username taken
27-18-2023 17:18:04 ERROR    [Game.py:84] Already exist error
27-19-2023 17:19:04 INFO     [PlayerDAO.py:33] Three tables are created
27-19-2023 17:19:04 ERROR    [PlayerDAO.py:49] Username taken
27-19-2023 17:19:04 ERROR    [Game.py:84] Already exist error
27-19-2023 17:19:30 INFO     [PlayerDAO.py:33] Three tables are created
27-19-2023 17:19:30 ERROR    [PlayerDAO.py:49] Username taken
27-19-2023 17:19:30 ERROR    [Game.py:84] Already exist error
27-20-2023 17:20:14 INFO     [PlayerDAO.py:33] Three tables are created
27-20-2023 17:20:14 ERROR    [PlayerDAO.py:49] Username taken
27-20-2023 17:20:14 ERROR    [Game.py:84] Already exist error
27-20-2023 17:20:45 INFO     [PlayerDAO.py:33] Three tables are created
27-20-2023 17:20:45 ERROR    [PlayerDAO.py:49] Username taken
27-20-2023 17:20:45 ERROR    [Game.py:84] Already exist error
27-22-2023 17:22:17 INFO     [PlayerDAO.py:33] Three tables are created
27-22-2023 17:22:17 ERROR    [PlayerDAO.py:49] Username taken
27-22-2023 17:22:17 ERROR    [Game.py:84] Already exist error
27-22-2023 17:22:38 INFO     [PlayerDAO.py:33] Three tables are created
27-22-2023 17:22:46 INFO     [PlayerDAO.py:33] Three tables are created
27-22-2023 17:22:46 DEBUG    [Game.py:58] Player(name='deadpool', role='player', high_score=0.0, highscore_created_on='2023-10-27 17:22:38.883312', total_games_played=0, total_games_won=0)
27-22-2023 17:22:46 DEBUG    [player.py:21] Player deadpool created
27-22-2023 17:22:46 INFO     [Game.py:73] Login with <Player deadpool Scores:[] Wins:0 />
27-34-2023 17:34:45 INFO     [PlayerDAO.py:33] Three tables are created
27-34-2023 17:34:45 DEBUG    [Game.py:58] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=15, total_games_won=11)
27-34-2023 17:34:45 DEBUG    [player.py:21] Player admin created
27-34-2023 17:34:45 INFO     [admin.py:22] Admin logged in
27-35-2023 17:35:00 INFO     [PlayerDAO.py:33] Three tables are created
27-35-2023 17:35:09 INFO     [words.py:45] Word Section accessed
27-35-2023 17:35:09 DEBUG    [words.py:59] No of words available:1486
27-35-2023 17:35:48 DEBUG    [words.py:59] No of words available:1486
27-36-2023 17:36:30 DEBUG    [words.py:59] No of words available:1487
27-37-2023 17:37:39 DEBUG    [words.py:59] No of words available:1486
27-38-2023 17:38:56 INFO     [PlayerDAO.py:33] Three tables are created
27-38-2023 17:38:56 DEBUG    [Game.py:58] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=15, total_games_won=11)
27-38-2023 17:38:56 DEBUG    [player.py:21] Player admin created
27-38-2023 17:38:56 INFO     [admin.py:22] Admin logged in
27-39-2023 17:39:11 INFO     [PlayerDAO.py:33] Three tables are created
27-39-2023 17:39:11 DEBUG    [Game.py:58] Player(name='admin', role='admin', high_score=7.0, highscore_created_on='2023-10-25 11:37:54.637963', total_games_played=15, total_games_won=11)
27-39-2023 17:39:11 DEBUG    [player.py:21] Player admin created
27-39-2023 17:39:11 INFO     [admin.py:22] Admin logged in
27-39-2023 17:39:38 INFO     [words.py:45] Word Section accessed
27-39-2023 17:39:38 DEBUG    [words.py:59] No of words available:1486
27-40-2023 17:40:00 DEBUG    [hangman.py:134] admin scored 6
27-40-2023 17:40:00 INFO     [PlayerDAO.py:33] Three tables are created
27-41-2023 17:41:04 INFO     [PlayerDAO.py:33] Three tables are created
27-41-2023 17:41:20 INFO     [PlayerDAO.py:33] Three tables are created
27-41-2023 17:41:20 DEBUG    [Game.py:58] Player(name='deadpool', role='player', high_score=0.0, highscore_created_on='2023-10-27 17:22:38.883312', total_games_played=0, total_games_won=0)
27-41-2023 17:41:20 DEBUG    [player.py:21] Player deadpool created
27-41-2023 17:41:20 INFO     [Game.py:73] Login with <Player deadpool Scores:[] Wins:0 />
27-41-2023 17:41:37 INFO     [words.py:45] Word Section accessed
27-41-2023 17:41:37 DEBUG    [words.py:59] No of words available:1486
27-42-2023 17:42:13 DEBUG    [hangman.py:134] deadpool scored 7
27-42-2023 17:42:13 INFO     [PlayerDAO.py:33] Three tables are created
27-42-2023 17:42:13 INFO     [PlayerDAO.py:33] Three tables are created
27-42-2023 17:42:23 INFO     [PlayerDAO.py:33] Three tables are created
29-25-2023 12:25:04 INFO     [PlayerDAO.py:23] Three tables are created
29-26-2023 12:26:51 INFO     [PlayerDAO.py:23] Three tables are created
29-26-2023 12:26:51 DEBUG    [PlayerDAO.py:55] Invalid Username or password
29-27-2023 12:27:42 INFO     [PlayerDAO.py:23] Three tables are created
29-27-2023 12:27:42 DEBUG    [PlayerDAO.py:55] Invalid Username or password
29-29-2023 12:29:34 INFO     [PlayerDAO.py:23] Three tables are created
29-29-2023 12:29:34 DEBUG    [PlayerDAO.py:55] Invalid Username or password
29-30-2023 12:30:30 INFO     [PlayerDAO.py:23] Three tables are created
29-30-2023 12:30:30 DEBUG    [PlayerDAO.py:55] Invalid Username or password
29-30-2023 12:30:47 INFO     [PlayerDAO.py:23] Three tables are created
29-30-2023 12:30:52 INFO     [PlayerDAO.py:23] Three tables are created
29-31-2023 12:31:25 INFO     [PlayerDAO.py:23] Three tables are created
29-31-2023 12:31:46 INFO     [PlayerDAO.py:23] Three tables are created
29-37-2023 12:37:39 INFO     [PlayerDAO.py:23] Three tables are created
29-37-2023 12:37:39 DEBUG    [PlayerDAO.py:55] Invalid Username or password
29-38-2023 12:38:28 INFO     [PlayerDAO.py:23] Three tables are created
29-38-2023 12:38:28 DEBUG    [PlayerDAO.py:55] Invalid Username or password
29-42-2023 12:42:03 INFO     [PlayerDAO.py:23] Three tables are created
29-42-2023 12:42:03 ERROR    [PlayerDAO.py:39] Player with same username already exists
29-48-2023 12:48:10 INFO     [PlayerDAO.py:23] Three tables are created
29-48-2023 12:48:10 DEBUG    [PlayerDAO.py:55] Invalid Username or password
29-48-2023 12:48:51 INFO     [PlayerDAO.py:23] Three tables are created
16-16-2023 10:16:45 INFO     [PlayerDAO.py:23] Three tables are created
16-16-2023 10:16:45 DEBUG    [PlayerDAO.py:50] Invalid Username or password
16-29-2023 10:29:26 INFO     [PlayerDAO.py:23] Three tables are created
16-29-2023 10:29:26 DEBUG    [PlayerDAO.py:50] Invalid Username or password
16-29-2023 10:29:36 INFO     [PlayerDAO.py:23] Three tables are created
16-29-2023 10:29:36 DEBUG    [PlayerDAO.py:50] Invalid Username or password
16-30-2023 10:30:13 INFO     [PlayerDAO.py:23] Three tables are created
16-30-2023 10:30:13 DEBUG    [PlayerDAO.py:50] Invalid Username or password
16-34-2023 10:34:48 INFO     [PlayerDAO.py:23] Three tables are created
16-34-2023 10:34:48 DEBUG    [PlayerDAO.py:50] Invalid Username or password
16-42-2023 10:42:58 INFO     [PlayerDAO.py:23] Three tables are created
16-42-2023 10:42:58 DEBUG    [PlayerDAO.py:50] Invalid Username or password
16-45-2023 10:45:23 INFO     [PlayerDAO.py:23] Three tables are created
16-45-2023 10:45:29 INFO     [PlayerDAO.py:23] Three tables are created
16-45-2023 10:45:45 INFO     [PlayerDAO.py:23] Three tables are created
16-45-2023 10:45:45 DEBUG    [PlayerDAO.py:50] Invalid Username or password
16-45-2023 10:45:57 INFO     [PlayerDAO.py:23] Three tables are created
16-48-2023 10:48:27 INFO     [PlayerDAO.py:23] Three tables are created
16-48-2023 10:48:27 DEBUG    [PlayerDAO.py:50] Invalid Username or password
16-48-2023 10:48:27 DEBUG    [PlayerDAO.py:51] Invalid Username
16-51-2023 10:51:25 INFO     [PlayerDAO.py:23] Three tables are created
16-52-2023 10:52:29 INFO     [PlayerDAO.py:23] Three tables are created
16-54-2023 10:54:42 INFO     [PlayerDAO.py:23] Three tables are created
16-25-2023 11:25:14 INFO     [PlayerDAO.py:23] Three tables are created
16-30-2023 11:30:40 INFO     [PlayerDAO.py:23] Three tables are created
16-36-2023 11:36:40 INFO     [PlayerDAO.py:23] Three tables are created
16-36-2023 11:36:41 DEBUG    [PlayerDAO.py:56] Invalid Username or password
16-36-2023 11:36:41 DEBUG    [PlayerDAO.py:57] Invalid password
16-36-2023 11:36:50 INFO     [PlayerDAO.py:23] Three tables are created
16-45-2023 11:45:40 INFO     [PlayerDAO.py:23] Three tables are created
16-48-2023 11:48:43 INFO     [PlayerDAO.py:23] Three tables are created
